,id,date,city,state,type,ideology,subideology,group,description,image
1836,66323,5/18/2024,Medford,OR,Antisemitic Incident:Harassment,Right Wing (White Supremacist),,White Lives Matter (WLM),"White Lives Matter, a white supremacist group, distributed propaganda in Rogue River-Siskiyou National Forest that read: ""White Lives Matter,"" ""White Boys Club"" and advertised an antisemitic film.",
1838,66905,5/18/2024,Ann Arbor,MI,Antisemitic Incident:Harassment,,,,Individuals associated with the antisemitic and anti-Israel group Witness for Peace protested outside a synagogue during shabbat services.,
1839,66906,5/18/2024,Closter,NJ,Antisemitic Incident:Vandalism,,,,A swastika was spray-painted in front of a Jewish-owned business.,
1840,66907,5/18/2024,Englewood,NJ,Antisemitic Incident:Harassment,,,,"An individual followed and harassed an orthodox family and called the children, ""Jewish cockroaches.""",
1841,63940,5/17/2024,San Francisco,CA,Antisemitic Incident:Vandalism,,,,Graffiti was found in a synagogue restroom depicting a Star of David with slash through it equating a swastika.,
1842,64139,5/17/2024,Denver,CO,Antisemitic Incident:Vandalism,,,,"Graffiti was found spray-painted on a sidewalk in a public park that read: ""Intifada.""",
1843,64186,5/17/2024,Montclair,NJ,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found drawn in a bathroom at a school.,
1844,64840,5/17/2024,Bellingham,WA,Antisemitic Incident:Harassment,,,,"An anti-Israel protesters at Western Washington University spat at a Jewish student wearing a Star of David walking past the encampment, followed them back to their dorm, and repeatedly yelled, ""shame!""",
1845,65527,5/17/2024,Denver,CO,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally on the Auraria Campus of the University of Colorado, Denver; Community College of Denver; and Metropolitan State University of Denver, protesters chanted, ""Smash the settler Zionist state"" and ""No justice, no peace; No Zionists on Denver streets.""",
1846,65528,5/17/2024,Atlanta,GA,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Morehouse College, protesters chanted, ""From the water to the water [Jordan River to the Mediterranean Sea], Palestine is Arab"" (in Arabic).",
1847,65529,5/17/2024,Bellingham,WA,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Western Washington University, a speaker said, ""I guess they didn't learn from the year before because we had to teach everybody again why Zionism is the most destructive thing in the United States and in Palestine right now."" Protesters also chanted in Arabic, ""Zionists get out.""",
1848,65793,5/17/2024,Bartlett,IL,Antisemitic Incident:Harassment,,,,"High school students held a banner that read: ""From the river to the sea, Palestine is Arab"" at a school multicultural festival.",
1849,65801,5/17/2024,VA Beach,VA,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League distributed antisemitic and anti-Israel fliers in a residential area that read: ""Free Palestine.""",
1850,65819,5/17/2024,Seattle,WA,Antisemitic Incident:Harassment,,,,"An individual called a Jewish non-profit and stated to an employee, ""You’re a horrible people, go back to the desert and die there."" The organization received a second phone call from an individual who threatened to kill Jews.",
1851,65828,5/17/2024,Boston,MA,Antisemitic Incident:Harassment,,,,"Two individuals shouted, ""kike,"" at a visibly Jewish individual passing by.",
1852,66085,5/17/2024,Altoona,PA,Antisemitic Incident:Harassment,,,,"A Jewish Federation office received an email stating that if they accept Jesus, their ""sins"" related to the death of ""Palestinian children every 9 minutes at the hands of the IDF"" will be forgiven.",
1853,66247,5/17/2024,Sublette,WY,Antisemitic Incident:Harassment,Right Wing (White Supremacist),,Active Clubs,"WY Active Club, a white supremacist group, distributed propaganda that read: ""Appeal to Heaven Now,"" ""No More Wars for Israel, End Jewish Terror"" and ""Go West Young Man.""",
1855,66902,5/17/2024,Los Angeles,CA,Antisemitic Incident:Vandalism,,,,"""Free Gaza"" was spray-painted on the gate of a Jewish family's home in the Pico-Robertson area.",
1856,66903,5/17/2024,East Rockaway,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found in a vacant residence.,
1857,66904,5/17/2024,Queens,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found in an auditorium at a school.,
1858,63948,5/16/2024,Baltimore City,MD,Antisemitic Incident:Harassment,,,,An individual performed a Nazi salute while driving side by side with another vehicle.,
1859,64002,5/16/2024,Gainesville,FL,Antisemitic Incident:Harassment,,,,"A middle school student repeatedly made antisemitic and anti-Israel remarks towards a Jewish classmate, including, ""Hitler should have won.""",
1860,64003,5/16/2024,Las Vegas,NV,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found on playground equipment at a park.,
1861,64071,5/16/2024,Sleepy Hollow,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found in two classrooms at a middle school.,
1862,64097,5/16/2024,Fairfield,CT,Antisemitic Incident:Harassment,,,,"""I'm Jewish, of course I like coins"" was written on a high school student's car.",
1863,64965,5/16/2024,Berkeley,CA,Antisemitic Incident:Vandalism,,,,"During the occupation of a condemned building owned by the University of California, Berkeley, protesters spray-painted messages on the property that included: ""Zionism is Nazism,"" ""Escalate in this bitch,"" ""Kill cops,"" ""For the martyrs,"" ""A good soldier is a dead one,"" ""Intifada"" and multiple instances of imagery equating a Star of David with a swastika.",
1864,65525,5/16/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"Anti-Israel student protesters at The New School occupied a campus building. Protesters displayed messages that included: ""Long live the Student Intifada."" Protesters also chanted, ""Resistance is justified when people are occupied.""",
1865,65526,5/16/2024,Chicago,IL,Antisemitic Incident:Harassment,,,,"At an anti-Israel demonstration at DePaul University, protesters held signs with messages that included: ""Intifada"" and ""Real Jews fight 4 peace not genocide.""",
1866,65769,5/16/2024,South Portland,ME,Antisemitic Incident:Harassment,,,,A homeowner placed an antisemitic effigy in their front yard on Holocaust Remembrance Day.,
1867,65772,5/16/2024,Doylestown,PA,Antisemitic Incident:Harassment,,,,"A high school student posted antisemitic and anti-Israel messages on a communal Snapchat story for students, including: ""The irony of becoming what you once hated"" with a photo of a swastika inside a Star of David.",
1868,65775,5/16/2024,Dunwoody,GA,Antisemitic Incident:Harassment,,,,"A Jewish community center received an antisemitic phone call that included the statement, ""the Jews have stolen my money, they are very sneaky.""",
1869,65776,5/16/2024,Brooklyn,NY,Antisemitic Incident:Harassment,,,,"A Jewish individual received messages on a dating app that read: ""I wish Hitler finished the job tbh"" and ""Kill all Jews.""",
1870,65797,5/16/2024,Kirkland,WA,Antisemitic Incident:Assault,,,,"A Jewish middle school student was bullied by classmates who assaulted him and called him, ""dirty Jew"" and ""kike.""",
1871,65824,5/16/2024,Houston,TX,Antisemitic Incident:Vandalism,,,,"Multiple restaurants owned by a Jewish individual were targeted with anti-Israel vandalism, including with red paint and fliers that read: ""Murdered"" in front of a Star of David above a picture of Palestinian children killed in the war between Israel and Gaza.",
1872,65895,5/16/2024,West Orange,NJ,Antisemitic Incident:Harassment,,,,A Jewish day school received an antisemitic bomb threat.,
1873,65898,5/16/2024,Arlington,VA,Antisemitic Incident:Harassment,,,,"Several middle school students drew swastikas, performed Hitler salutes towards Jewish students and made transphobic and racist remarks towards other classmates.",
1874,66096,5/16/2024,Salt Lake City,UT,Antisemitic Incident:Harassment,,,,A Jewish non-profit received a threatening antisemitic voicemail that accused them of perpetrating the Great Replacement conspiracy theory.,
1875,66112,5/16/2024,Philadelphia,PA,Antisemitic Incident:Harassment,,,,Antisemitic fliers were distributed in a residential neighborhood.,
1876,66899,5/16/2024,Sherman Oaks,CA,Antisemitic Incident:Harassment,,,,"An individual received a package with a sticker that read: ""I'll tell you a secret: Hitler invented the highway"" on it.",
1877,66900,5/16/2024,Louisville,KY,Antisemitic Incident:Vandalism,,,,"A building was vandalized with the message: ""The only good Jew is a dead Jew.""",
1878,66901,5/16/2024,Manhattan,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found on a trash can in a public area.,
1879,64127,5/15/2024,Wyoming,OH,Antisemitic Incident:Harassment,,,White Lives Matter (WLM),"Individuals associated with the white supremacist White Lives Matter distributed propaganda along a park trail that read: ""White Lives Matter,"" ""14/88"" and ""Be Proud To Be Straight.""",
1880,64149,5/15/2024,Seattle,WA,Antisemitic Incident:Vandalism,,,,Stickers with swastikas were pasted on two bike racks.,
1881,64164,5/15/2024,Huntington Beach,CA,Antisemitic Incident:Assault,,,,"A Jewish middle school student was assaulted by a group of classmates, one of whom first stated, ""I don’t know why all the people I have problems with are Jewish.""",
1882,64173,5/15/2024,Grand Rapids,MI,Antisemitic Incident:Harassment,,,,"An individual received an antisemitic and anti-Israel email that included: ""All Jews do is lie, promote evil and are the biggest group of racist hypocrites known to man"" and ""European Ashkenazi Jews = FAKE JEWS + 6 MILLION LIES.""",
1883,64175,5/15/2024,San Francisco,CA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found on a table in a middle school classroom.,
1884,64956,5/15/2024,Corvallis,OR,Antisemitic Incident:Harassment,,,,"A student at Oregon State University wrote: ""Cry harder zionazi"" on a whiteboard hanging outside another student's dorm room.",
1885,64957,5/15/2024,Saratoga Springs,NY,Antisemitic Incident:Harassment,,,,"A large banner that read: ""From the river to the sea, Palestine will be free"" was displayed on a dorm building at Skidmore College.",
1886,65517,5/15/2024,Chicago,IL,Antisemitic Incident:Harassment,,,,"At an anti-Israel walkout at DePaul University, protesters displayed signs with messages that included: ""Intifada revolution.""",
1887,65518,5/15/2024,Portland,OR,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Portland State University, protesters displayed signs with messages that included: ""Long live Intifada.""",
1888,65519,5/15/2024,Seattle,WA,Antisemitic Incident:Vandalism,,,,"Graffiti was found spray-painted on buildings and written on other property at the University of Washington with messages that included: ""No Jewish Hate, No Jewish State,"" ""Kill your local colonizer"" (with inverted red triangle imagery), ""End Israel"" and ""Fuck Off Zionists.""",
1889,65520,5/15/2024,Louisville,KY,Antisemitic Incident:Harassment,,,,"At an anti-Israel protest at the University of Louisville, protesters held signs with messages that included: ""Resistance against occupation is a human right"" and ""Resistance until return.""",
1890,65521,5/15/2024,Ann Arbor,MI,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at the University of Michigan, protesters displayed signs with messages that included: ""Long live the Intifada."" A speaker also stated, ""?people are finally starting to understand how Zionism is tied to all of these institutions, and we have pledged to dismantle every single one of them.""",
1891,65523,5/15/2024,Corvallis,OR,Antisemitic Incident:Harassment,,,,"At an anti-Israel encampment at Oregon State University, protesters displayed a banner that read: ""Resistance is justified when people are occupied.""",
1892,65524,5/15/2024,San Diego,CA,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at the University of California, San Diego, protesters chanted, ""Intifada, Intifada; Long live the Intifada.""",
1893,65766,5/15/2024,Mountain View,CA,Antisemitic Incident:Vandalism,,,,"A swastika and ""Jew"" were drawn on the wall of a restaurant bathroom.",
1894,65826,5/15/2024,Boulder,CO,Antisemitic Incident:Harassment,,,,"A Jewish city council member received an antisemitic email that read: ""She is truly genetic garbage much like vermin and should not be allowed to procreate,"" ""The Jews are lower than animals"" and ""These vermin are beneath contempt.""",
1895,66052,5/15/2024,Kings Park,NY,Antisemitic Incident:Vandalism,,,,A swastika and anti-Jewish messages were left on a parked car.,
1896,66076,5/15/2024,West Bloomfield,MI,Antisemitic Incident:Harassment,,,,A Jewish day school received an antisemitic bomb threat.,
1897,66077,5/15/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,The Jewish Theological Seminary received an antisemitic bomb threat.,
1898,66082,5/15/2024,Fort Worth,TX,Antisemitic Incident:Harassment,,,,"Swastikas, ""I hate Jews"" and ""the Holocaust never existed"" were written on two students' yearbooks at a high school.",
1899,66098,5/15/2024,Irvine,CA,Antisemitic Incident:Harassment,,,,A Jewish day school received an antisemitic bomb threat.,
1900,66258,5/15/2024,King,NC,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""No Zionists in government, we serve one nation,"" ""For the nation, against the state,"" ""America first"" and ""Reclaim America.""",
